Origin State;Type;Dest State;Year;Nombres de medidas;Valores de medidas
Vermont;Export;Indiana;2020;Chained 2012 Value (millions of dollars);0,023734
Vermont;Export;Illinois;2020;Chained 2012 Value (millions of dollars);10,985339
Vermont;Export;Hawaii;2020;Chained 2012 Value (millions of dollars);0,461218
Vermont;Export;Georgia;2020;Chained 2012 Value (millions of dollars);0,758707
Vermont;Export;Florida;2020;Chained 2012 Value (millions of dollars);12,689609
Vermont;Export;District of Columbia;2020;Chained 2012 Value (millions of dollars);1,616919
Vermont;Export;Delaware;2020;Chained 2012 Value (millions of dollars);0,346063
Vermont;Export;Connecticut;2020;Chained 2012 Value (millions of dollars);0,006898
Vermont;Export;California;2020;Chained 2012 Value (millions of dollars);8,897108
Vermont;Export;Arizona;2020;Chained 2012 Value (millions of dollars);0,488042
Vermont;Export;Alaska;2020;Chained 2012 Value (millions of dollars);26,436784
Vermont;Export;Washington;2019;Chained 2012 Value (millions of dollars);9,334919
Vermont;Export;Virginia;2019;Chained 2012 Value (millions of dollars);8,624237
Vermont;Export;Vermont;2019;Chained 2012 Value (millions of dollars);2390,467642
Vermont;Export;Texas;2019;Chained 2012 Value (millions of dollars);42,883145
Vermont;Export;Tennessee;2019;Chained 2012 Value (millions of dollars);489,774551
Vermont;Export;South Dakota;2019;Chained 2012 Value (millions of dollars);0,133639
Vermont;Export;South Carolina;2019;Chained 2012 Value (millions of dollars);1,056649
Vermont;Export;Rhode Island;2019;Chained 2012 Value (millions of dollars);0,57672
Vermont;Export;Pennsylvania;2019;Chained 2012 Value (millions of dollars);18,399599
Vermont;Export;Oregon;2019;Chained 2012 Value (millions of dollars);0,194451
Vermont;Export;Ohio;2019;Chained 2012 Value (millions of dollars);5,560591
Vermont;Export;North Dakota;2019;Chained 2012 Value (millions of dollars);6,994888
Vermont;Export;North Carolina;2019;Chained 2012 Value (millions of dollars);0,003973
Vermont;Export;New York;2019;Chained 2012 Value (millions of dollars);405,727587
Vermont;Export;New Mexico;2019;Chained 2012 Value (millions of dollars);0,040281
Vermont;Export;New Jersey;2019;Chained 2012 Value (millions of dollars);168,641175
Vermont;Export;Montana;2019;Chained 2012 Value (millions of dollars);0,952529
Vermont;Export;Missouri;2019;Chained 2012 Value (millions of dollars);0
Vermont;Export;Mississippi;2019;Chained 2012 Value (millions of dollars);0,003685
Vermont;Export;Minnesota;2019;Chained 2012 Value (millions of dollars);0,669455
Vermont;Export;Michigan;2019;Chained 2012 Value (millions of dollars);13,840411
Vermont;Export;Massachusetts;2019;Chained 2012 Value (millions of dollars);70,581804
Vermont;Export;Maryland;2019;Chained 2012 Value (millions of dollars);0,160001
Vermont;Export;Maine;2019;Chained 2012 Value (millions of dollars);8,352606
Vermont;Export;Louisiana;2019;Chained 2012 Value (millions of dollars);0,01674
Vermont;Export;Kentucky;2019;Chained 2012 Value (millions of dollars);630,869014
Vermont;Export;Indiana;2019;Chained 2012 Value (millions of dollars);0,02205
Vermont;Export;Illinois;2019;Chained 2012 Value (millions of dollars);5,354103
Vermont;Export;Hawaii;2019;Chained 2012 Value (millions of dollars);0,725857
Vermont;Export;Georgia;2019;Chained 2012 Value (millions of dollars);4,719414
Vermont;Export;Florida;2019;Chained 2012 Value (millions of dollars);12,154482
Vermont;Export;District of Columbia;2019;Chained 2012 Value (millions of dollars);2,743163
Vermont;Export;Delaware;2019;Chained 2012 Value (millions of dollars);0,480035
Vermont;Export;Connecticut;2019;Chained 2012 Value (millions of dollars);0,050676
Vermont;Export;California;2019;Chained 2012 Value (millions of dollars);13,481286
Vermont;Export;Arizona;2019;Chained 2012 Value (millions of dollars);0,779765
Vermont;Export;Alaska;2019;Chained 2012 Value (millions of dollars);48,66504
Vermont;Export;Washington;2018;Chained 2012 Value (millions of dollars);11,721158
Vermont;Export;Virginia;2018;Chained 2012 Value (millions of dollars);0,550425
Vermont;Export;Vermont;2018;Chained 2012 Value (millions of dollars);1156,522494
Vermont;Export;Texas;2018;Chained 2012 Value (millions of dollars);41,234436
Vermont;Export;Tennessee;2018;Chained 2012 Value (millions of dollars);351,272226
Vermont;Export;South Dakota;2018;Chained 2012 Value (millions of dollars);0,178169
Vermont;Export;South Carolina;2018;Chained 2012 Value (millions of dollars);1,185724
Vermont;Export;Rhode Island;2018;Chained 2012 Value (millions of dollars);0,271803
Vermont;Export;Pennsylvania;2018;Chained 2012 Value (millions of dollars);15,514237
Vermont;Export;Oregon;2018;Chained 2012 Value (millions of dollars);0
Vermont;Export;Ohio;2018;Chained 2012 Value (millions of dollars);0,056099
Vermont;Export;North Dakota;2018;Chained 2012 Value (millions of dollars);6,122693
Vermont;Export;North Carolina;2018;Chained 2012 Value (millions of dollars);0,008379
Vermont;Export;New York;2018;Chained 2012 Value (millions of dollars);507,0806
Vermont;Export;New Mexico;2018;Chained 2012 Value (millions of dollars);0
Vermont;Export;New Jersey;2018;Chained 2012 Value (millions of dollars);1509,221509
Vermont;Export;Montana;2018;Chained 2012 Value (millions of dollars);0,714032
Vermont;Export;Missouri;2018;Chained 2012 Value (millions of dollars);0
Vermont;Export;Mississippi;2018;Chained 2012 Value (millions of dollars);0,003002
Vermont;Export;Minnesota;2018;Chained 2012 Value (millions of dollars);0,665901
Vermont;Export;Michigan;2018;Chained 2012 Value (millions of dollars);13,369579
Vermont;Export;Massachusetts;2018;Chained 2012 Value (millions of dollars);59,588832
Vermont;Export;Maryland;2018;Chained 2012 Value (millions of dollars);2,0517
Vermont;Export;Maine;2018;Chained 2012 Value (millions of dollars);5,542242
Vermont;Export;Louisiana;2018;Chained 2012 Value (millions of dollars);0,112828
Vermont;Export;Kentucky;2018;Chained 2012 Value (millions of dollars);535,728281
Vermont;Export;Indiana;2018;Chained 2012 Value (millions of dollars);0,034213
Vermont;Export;Illinois;2018;Chained 2012 Value (millions of dollars);6,689143
Vermont;Export;Hawaii;2018;Chained 2012 Value (millions of dollars);1,631462
Vermont;Export;Georgia;2018;Chained 2012 Value (millions of dollars);0,782969
Vermont;Export;Florida;2018;Chained 2012 Value (millions of dollars);11,17398
Vermont;Export;District of Columbia;2018;Chained 2012 Value (millions of dollars);2,327539
Vermont;Export;Delaware;2018;Chained 2012 Value (millions of dollars);0,964329
Vermont;Export;Connecticut;2018;Chained 2012 Value (millions of dollars);0,329835
Vermont;Export;California;2018;Chained 2012 Value (millions of dollars);8,773345
Vermont;Export;Arizona;2018;Chained 2012 Value (millions of dollars);0,72261
Vermont;Export;Alaska;2018;Chained 2012 Value (millions of dollars);42,726032
Vermont;Export;Washington;2017;Chained 2012 Value (millions of dollars);12,28328
Vermont;Export;Virginia;2017;Chained 2012 Value (millions of dollars);1,035399
Vermont;Export;Vermont;2017;Chained 2012 Value (millions of dollars);921,660958
Vermont;Export;Texas;2017;Chained 2012 Value (millions of dollars);86,498935
Vermont;Export;Tennessee;2017;Chained 2012 Value (millions of dollars);632,403242
Vermont;Export;South Dakota;2017;Chained 2012 Value (millions of dollars);0,614211
Vermont;Export;South Carolina;2017;Chained 2012 Value (millions of dollars);0,307874
Vermont;Export;Rhode Island;2017;Chained 2012 Value (millions of dollars);0,057199
Vermont;Export;Pennsylvania;2017;Chained 2012 Value (millions of dollars);22,949319
Vermont;Export;Oregon;2017;Chained 2012 Value (millions of dollars);0
Vermont;Export;Ohio;2017;Chained 2012 Value (millions of dollars);8,364663
Vermont;Export;North Dakota;2017;Chained 2012 Value (millions of dollars);6,578185
Vermont;Export;North Carolina;2017;Chained 2012 Value (millions of dollars);0
Vermont;Export;New York;2017;Chained 2012 Value (millions of dollars);641,829367
Vermont;Export;New Mexico;2017;Chained 2012 Value (millions of dollars);0,014029
Vermont;Export;New Jersey;2017;Chained 2012 Value (millions of dollars);170,090984
Vermont;Export;Montana;2017;Chained 2012 Value (millions of dollars);1,783272
Vermont;Export;Missouri;2017;Chained 2012 Value (millions of dollars);0
Vermont;Export;Mississippi;2017;Chained 2012 Value (millions of dollars);0,004681
Vermont;Export;Minnesota;2017;Chained 2012 Value (millions of dollars);0,517696
Vermont;Export;Michigan;2017;Chained 2012 Value (millions of dollars);13,578014
Vermont;Export;Massachusetts;2017;Chained 2012 Value (millions of dollars);85,841835
Vermont;Export;Maryland;2017;Chained 2012 Value (millions of dollars);3,816042
Vermont;Export;Maine;2017;Chained 2012 Value (millions of dollars);7,622194
Vermont;Export;Louisiana;2017;Chained 2012 Value (millions of dollars);0,030758
Vermont;Export;Kentucky;2017;Chained 2012 Value (millions of dollars);115,956344
Vermont;Export;Indiana;2017;Chained 2012 Value (millions of dollars);0,00555
Vermont;Export;Illinois;2017;Chained 2012 Value (millions of dollars);5,530897
Vermont;Export;Hawaii;2017;Chained 2012 Value (millions of dollars);6,328479
Vermont;Export;Georgia;2017;Chained 2012 Value (millions of dollars);1,09256
Vermont;Export;Florida;2017;Chained 2012 Value (millions of dollars);11,585001
Vermont;Export;District of Columbia;2017;Chained 2012 Value (millions of dollars);1,398194
Vermont;Export;Delaware;2017;Chained 2012 Value (millions of dollars);1,840304
Vermont;Export;Connecticut;2017;Chained 2012 Value (millions of dollars);0,089637
Vermont;Export;California;2017;Chained 2012 Value (millions of dollars);19,38392
Vermont;Export;Arizona;2017;Chained 2012 Value (millions of dollars);1,612651
Vermont;Export;Alaska;2017;Chained 2012 Value (millions of dollars);36,054606
Vermont;Import;Wyoming;2021;Chained 2012 Value (millions of dollars);0,005382
Vermont;Import;Wisconsin;2021;Chained 2012 Value (millions of dollars);4,687551
Vermont;Import;West Virginia;2021;Chained 2012 Value (millions of dollars);1,053721
Vermont;Import;Washington;2021;Chained 2012 Value (millions of dollars);1,880434
Vermont;Import;Virginia;2021;Chained 2012 Value (millions of dollars);20,750738
Vermont;Import;Vermont;2021;Chained 2012 Value (millions of dollars);1196,461398
Vermont;Import;Utah;2021;Chained 2012 Value (millions of dollars);0,483753
Vermont;Import;Texas;2021;Chained 2012 Value (millions of dollars);291,440868
Vermont;Import;Tennessee;2021;Chained 2012 Value (millions of dollars);6,116309
Vermont;Import;South Dakota;2021;Chained 2012 Value (millions of dollars);0,198467
Vermont;Import;South Carolina;2021;Chained 2012 Value (millions of dollars);5,431446
Vermont;Import;Rhode Island;2021;Chained 2012 Value (millions of dollars);87,064141
Vermont;Import;Pennsylvania;2021;Chained 2012 Value (millions of dollars);50,612151
Vermont;Import;Oregon;2021;Chained 2012 Value (millions of dollars);3,466026
Vermont;Import;Oklahoma;2021;Chained 2012 Value (millions of dollars);19,377446
Vermont;Import;Ohio;2021;Chained 2012 Value (millions of dollars);29,696105
Vermont;Import;North Dakota;2021;Chained 2012 Value (millions of dollars);2,019567
Vermont;Import;North Carolina;2021;Chained 2012 Value (millions of dollars);11,487145
Vermont;Import;New York;2021;Chained 2012 Value (millions of dollars);308,889553
Vermont;Import;New Mexico;2021;Chained 2012 Value (millions of dollars);0,317972
Vermont;Import;New Jersey;2021;Chained 2012 Value (millions of dollars);54,214094
Vermont;Import;New Hampshire;2021;Chained 2012 Value (millions of dollars);479,392981
Vermont;Import;Nevada;2021;Chained 2012 Value (millions of dollars);0,64441
Vermont;Import;Nebraska;2021;Chained 2012 Value (millions of dollars);1,433152
Vermont;Import;Montana;2021;Chained 2012 Value (millions of dollars);0,12914
Vermont;Import;Missouri;2021;Chained 2012 Value (millions of dollars);3,803297
Vermont;Import;Mississippi;2021;Chained 2012 Value (millions of dollars);0,633491
Vermont;Import;Minnesota;2021;Chained 2012 Value (millions of dollars);1,80533
Vermont;Import;Michigan;2021;Chained 2012 Value (millions of dollars);5,844656
Vermont;Import;Massachusetts;2021;Chained 2012 Value (millions of dollars);1443,815348
Vermont;Import;Maryland;2021;Chained 2012 Value (millions of dollars);28,036939
Vermont;Import;Maine;2021;Chained 2012 Value (millions of dollars);423,392987
Vermont;Import;Louisiana;2021;Chained 2012 Value (millions of dollars);4,530832
Vermont;Import;Kentucky;2021;Chained 2012 Value (millions of dollars);67,861761
Vermont;Import;Kansas;2021;Chained 2012 Value (millions of dollars);48,871361
Vermont;Import;Iowa;2021;Chained 2012 Value (millions of dollars);1,576735
Vermont;Import;Indiana;2021;Chained 2012 Value (millions of dollars);2,034009
Vermont;Import;Illinois;2021;Chained 2012 Value (millions of dollars);8,614455
Vermont;Import;Idaho;2021;Chained 2012 Value (millions of dollars);0,338853
Vermont;Import;Hawaii;2021;Chained 2012 Value (millions of dollars);0,003875
Vermont;Import;Georgia;2021;Chained 2012 Value (millions of dollars);13,115652
Vermont;Import;Florida;2021;Chained 2012 Value (millions of dollars);59,677259
Vermont;Import;District of Columbia;2021;Chained 2012 Value (millions of dollars);1,199856
Vermont;Import;Delaware;2021;Chained 2012 Value (millions of dollars);6,40831
Vermont;Import;Connecticut;2021;Chained 2012 Value (millions of dollars);756,369792
Vermont;Import;Colorado;2021;Chained 2012 Value (millions of dollars);8,715856
Vermont;Import;California;2021;Chained 2012 Value (millions of dollars);7,177692
Vermont;Import;Arkansas;2021;Chained 2012 Value (millions of dollars);0,163949
Vermont;Import;Arizona;2021;Chained 2012 Value (millions of dollars);2,461798
Vermont;Import;Alaska;2021;Chained 2012 Value (millions of dollars);0,505193
Vermont;Import;Alabama;2021;Chained 2012 Value (millions of dollars);2,36066
Vermont;Import;Wyoming;2020;Chained 2012 Value (millions of dollars);0,072708
Vermont;Import;Wisconsin;2020;Chained 2012 Value (millions of dollars);2,750855
Vermont;Import;West Virginia;2020;Chained 2012 Value (millions of dollars);1,135189
Vermont;Import;Washington;2020;Chained 2012 Value (millions of dollars);1,538852
Vermont;Import;Virginia;2020;Chained 2012 Value (millions of dollars);15,90263
Vermont;Import;Vermont;2020;Chained 2012 Value (millions of dollars);1088,997586
Vermont;Import;Utah;2020;Chained 2012 Value (millions of dollars);39,24674
Vermont;Import;Texas;2020;Chained 2012 Value (millions of dollars);335,569212
Vermont;Import;Tennessee;2020;Chained 2012 Value (millions of dollars);8,684891
Vermont;Import;South Dakota;2020;Chained 2012 Value (millions of dollars);0,068785
Vermont;Import;South Carolina;2020;Chained 2012 Value (millions of dollars);8,199071
Vermont;Import;Rhode Island;2020;Chained 2012 Value (millions of dollars);94,373817
Vermont;Import;Pennsylvania;2020;Chained 2012 Value (millions of dollars);53,184532
Vermont;Import;Oregon;2020;Chained 2012 Value (millions of dollars);30,275225
Vermont;Import;Oklahoma;2020;Chained 2012 Value (millions of dollars);0,17343
Vermont;Import;Ohio;2020;Chained 2012 Value (millions of dollars);74,092591
Vermont;Import;North Dakota;2020;Chained 2012 Value (millions of dollars);0,201469
Vermont;Import;North Carolina;2020;Chained 2012 Value (millions of dollars);12,002886
Vermont;Import;New York;2020;Chained 2012 Value (millions of dollars);415,185386
Vermont;Import;New Mexico;2020;Chained 2012 Value (millions of dollars);0,424144
Vermont;Import;New Jersey;2020;Chained 2012 Value (millions of dollars);51,494621
Vermont;Import;New Hampshire;2020;Chained 2012 Value (millions of dollars);418,664304
Vermont;Import;Nevada;2020;Chained 2012 Value (millions of dollars);62,672385
